accession_no,ticker,cik,filed_at,filing_date,item_codes,body_keywords,direction,direction_confidence,direction_source,t0_close,t1_close,t5_close,next_day_return,five_day_return,label_t1,label_t5,is_loose_quality,profit_margin,is_small_cap,is_low_float,is_quality,market_cap,float_shares,gross_margin,roe
0001193125-24-074789,LUMN,0000018926,2024-03-22,2024-03-22,7.01|9.01,restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-24-042860,LUMN,0000018926,2024-02-22,2024-02-22,5.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-24-000008,LUMN,0000018926,2024-02-06,2024-02-06,2.02|7.01|9.01,restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-24-014926,LUMN,0000018926,2024-01-25,2024-01-25,1.01|7.01|9.01,covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-300446,LUMN,0000018926,2023-12-21,2023-12-21,8.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-280748,LUMN,0000018926,2023-11-20,2023-11-20,1.01|3.03|8.01|9.01,restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-268312,LUMN,0000018926,2023-11-01,2023-11-01,2.01|8.01|9.01,material_adverse_change|restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-267280,LUMN,0000018926,2023-10-31,2023-10-31,1.01|7.01|9.01,,long,0.5,item_codes,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-23-000098,LUMN,0000018926,2023-10-31,2023-10-31,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-204601,LUMN,0000018926,2023-08-07,2023-08-07,5.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-23-000084,LUMN,0000018926,2023-08-01,2023-08-01,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-160567,LUMN,0000018926,2023-06-05,2023-06-05,7.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-149305,LUMN,0000018926,2023-05-19,2023-05-19,5.02|5.03|5.07|9.01,restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-23-000047,LUMN,0000018926,2023-05-02,2023-05-02,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-124147,LUMN,0000018926,2023-04-28,2023-04-28,5.02,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-103762,LUMN,0000018926,2023-04-17,2023-04-17,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-088265,LUMN,0000018926,2023-03-31,2023-03-31,1.01|2.03|8.01|9.01,covenant_violation|restate,short,0.85,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-079847,LUMN,0000018926,2023-03-27,2023-03-27,8.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-072884,LUMN,0000018926,2023-03-17,2023-03-17,7.01|8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-23-000008,LUMN,0000018926,2023-02-07,2023-02-07,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-23-022790,LUMN,0000018926,2023-02-02,2023-02-02,5.02|8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-23-000005,LUMN,0000018926,2023-01-27,2023-01-27,7.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-304791,LUMN,0000018926,2022-12-14,2022-12-14,5.02,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-285243,LUMN,0000018926,2022-11-15,2022-11-15,7.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-22-000038,LUMN,0000018926,2022-11-02,2022-11-02,2.02|9.01,buyback_authorized,long,0.7,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-275822,LUMN,0000018926,2022-11-02,2022-11-02,8.01|9.01,material_adverse_change|partnership_strategic,short,0.7,body_keywords,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-256899,LUMN,0000018926,2022-10-04,2022-10-04,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-256669,LUMN,0000018926,2022-10-03,2022-10-03,2.01|8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-256267,LUMN,0000018926,2022-10-03,2022-10-03,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-250671,LUMN,0000018926,2022-09-26,2022-09-26,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-246556,LUMN,0000018926,2022-09-19,2022-09-19,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-243230,LUMN,0000018926,2022-09-13,2022-09-13,5.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-239624,LUMN,0000018926,2022-09-07,2022-09-07,7.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-227525,LUMN,0000018926,2022-08-23,2022-08-23,5.07|8.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-226596,LUMN,0000018926,2022-08-22,2022-08-22,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-216214,LUMN,0000018926,2022-08-09,2022-08-09,5.07|8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-22-000028,LUMN,0000018926,2022-08-03,2022-08-03,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-208798,LUMN,0000018926,2022-08-01,2022-08-01,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-201125,LUMN,0000018926,2022-07-26,2022-07-26,8.01|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-186318,LUMN,0000018926,2022-06-30,2022-06-30,8.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-155157,LUMN,0000018926,2022-05-19,2022-05-19,5.07,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0000018926-22-000021,LUMN,0000018926,2022-05-04,2022-05-04,2.02|9.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-22-115219,LUMN,0000018926,2022-04-22,2022-04-22,8.01,,,0.0,,1.25,1.33,1.3,0.064,0.04,A_long,A_long,False,-0.14341,False,False,False,8932796416.0,949132861.0,0.47306,
0001193125-26-212095,SARO,0002025410,2026-05-07,2026-05-07,2.02|9.01,,,0.0,,26.03,25.14,,-0.03419,,A_short,,False,0.047080003,False,False,False,8906924032.0,223244955.0,0.14696999,0.114829995
0001159036-25-000044,HALO,0001159036,2025-11-03,2025-11-03,2.02|5.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,66.2,68.05,68.01,0.02795,0.02734,B_long,B_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000039,HALO,0001159036,2025-10-14,2025-10-14,7.01|9.01,,,0.0,,66.65,66.36,66.88,-0.00435,0.00345,neutral,neutral,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000036,HALO,0001159036,2025-10-06,2025-10-06,5.02,,,0.0,,66.97,66.02,65.33,-0.01419,-0.02449,B_short,B_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-25-230348,HALO,0001159036,2025-10-03,2025-10-03,1.01|9.01,material_adverse_change|non_reliance|partnership_strategic|restate,short,0.95,body_keywords,68.98,66.97,64.1,-0.02914,-0.07075,B_short,A_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-25-225853,HALO,0001159036,2025-10-01,2025-10-01,7.01|9.01,convertible_debt_issuance|definitive_agreement_acquisition,long,0.7,body_keywords,74.94,71.69,65.2,-0.04337,-0.12997,A_short,A_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000033,HALO,0001159036,2025-08-05,2025-08-05,2.02|9.01,buyback_authorized|convertible_debt_issuance|fda_approval,long,0.85,body_keywords,60.81,62.32,64.04,0.02483,0.05312,B_long,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000025,HALO,0001159036,2025-05-06,2025-05-06,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,59.38,70.14,50.23,0.18121,-0.15409,A_long,A_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000022,HALO,0001159036,2025-05-02,2025-05-02,5.07,,,0.0,,61.19,60.62,65.87,-0.00932,0.07648,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000020,HALO,0001159036,2025-03-21,2025-03-21,5.02,,,0.0,,65.16,64.02,63.84,-0.0175,-0.02026,B_short,B_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000008,HALO,0001159036,2025-02-18,2025-02-18,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,57.9,57.77,57.99,-0.00225,0.00155,neutral,neutral,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000005,HALO,0001159036,2025-02-13,2025-02-13,5.02,,,0.0,,58.61,58.29,57.75,-0.00546,-0.01467,neutral,B_short,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-25-000003,HALO,0001159036,2025-01-08,2025-01-08,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,53.76,52.8,55.37,-0.01786,0.02995,B_short,B_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000049,HALO,0001159036,2024-10-31,2024-10-31,2.02|9.01,convertible_debt_issuance|fda_approval,long,0.85,body_keywords,50.57,57.15,59.65,0.13012,0.17955,A_long,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000043,HALO,0001159036,2024-08-06,2024-08-06,2.02|9.01,buyback_authorized|fda_approval,long,0.85,body_keywords,51.94,54.12,55.99,0.04197,0.07797,A_long,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000036,HALO,0001159036,2024-05-07,2024-05-07,2.02|9.01,buyback_authorized|fda_approval,long,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000031,HALO,0001159036,2024-04-26,2024-04-26,5.07|9.01,restate,short,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000007,HALO,0001159036,2024-02-20,2024-02-20,2.02|9.01,buyback_authorized|convertible_debt_issuance|fda_approval,long,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-24-000003,HALO,0001159036,2024-01-17,2024-01-17,2.02,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000056,HALO,0001159036,2023-11-06,2023-11-06,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000051,HALO,0001159036,2023-09-07,2023-09-07,8.01,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000047,HALO,0001159036,2023-08-08,2023-08-08,2.02|9.01,buyback_authorized|fda_approval,long,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000037,HALO,0001159036,2023-05-09,2023-05-09,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000033,HALO,0001159036,2023-05-08,2023-05-08,5.07,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000020,HALO,0001159036,2023-03-16,2023-03-16,7.01|9.01,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000017,HALO,0001159036,2023-03-13,2023-03-13,8.01,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000014,HALO,0001159036,2023-02-23,2023-02-23,5.02,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000011,HALO,0001159036,2023-02-21,2023-02-21,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000006,HALO,0001159036,2023-02-06,2023-02-06,5.02,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-23-000004,HALO,0001159036,2023-01-10,2023-01-10,2.02|7.01|9.01,buyback_authorized|fda_approval,long,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-22-000058,HALO,0001159036,2022-11-08,2022-11-08,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-225456,HALO,0001159036,2022-08-19,2022-08-19,1.01|2.03|9.01,convertible_debt_issuance|credit_facility_amendment|restate,short,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-224202,HALO,0001159036,2022-08-18,2022-08-18,1.01|2.03|3.02|9.01,buyback_authorized|convertible_debt_issuance|covenant_violation|restate,short,0.85,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-221861,HALO,0001159036,2022-08-16,2022-08-16,8.01|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-220557,HALO,0001159036,2022-08-15,2022-08-15,8.01|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-22-000048,HALO,0001159036,2022-08-09,2022-08-09,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-158531,HALO,0001159036,2022-05-24,2022-05-24,1.01|2.01|2.03|7.01|9.01,convertible_debt_issuance|covenant_violation|material_adverse_change|non_reliance|restate,short,0.95,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-22-000037,HALO,0001159036,2022-05-10,2022-05-10,2.02|9.01,buyback_authorized|convertible_debt_issuance,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001159036-22-000032,HALO,0001159036,2022-05-06,2022-05-06,5.07,,,0.0,,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0001193125-22-104452,HALO,0001159036,2022-04-13,2022-04-13,1.01|7.01|9.01,buyback_authorized|definitive_agreement_acquisition|material_adverse_change,long,0.7,body_keywords,43.61,43.82,44.97,0.00482,0.03119,neutral,A_long,True,0.23126,False,False,False,8413220352.0,117297582.0,0.77388,0.99399
0000006201-26-000031,AAL,0000006201,2026-04-23,2026-04-23,2.02|7.01|9.01,,,0.0,,11.78,12.1,11.71,0.02716,-0.00594,B_long,neutral,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0001193125-26-162119,AAL,0000006201,2026-04-20,2026-04-20,7.01|9.01,,,0.0,,12.24,11.77,11.68,-0.0384,-0.04575,A_short,A_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-26-000023,AAL,0000006201,2026-03-24,2026-03-24,5.02|7.01|9.01,,,0.0,,10.71,10.74,10.74,0.0028,0.0028,neutral,neutral,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-26-000020,AAL,0000006201,2026-03-17,2026-03-17,7.01,,,0.0,,10.86,10.8,10.71,-0.00552,-0.01381,neutral,B_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0001193125-26-098647,AAL,0000006201,2026-03-09,2026-03-09,1.01|2.03|9.01,covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,11.44,11.11,10.49,-0.02885,-0.08304,B_short,A_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-26-000008,AAL,0000006201,2026-01-27,2026-01-27,2.02|7.01|9.01,convertible_debt_issuance,,0.0,,13.55,13.44,14.01,-0.00812,0.03395,neutral,A_long,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000051,AAL,0000006201,2025-10-23,2025-10-23,2.02|7.01|9.01,,,0.0,,12.77,13.78,12.78,0.07909,0.00078,A_long,neutral,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000042,AAL,0000006201,2025-08-07,2025-08-07,5.03|9.01,restate,short,0.85,body_keywords,11.73,11.62,12.82,-0.00938,0.09292,neutral,A_long,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000037,AAL,0000006201,2025-07-24,2025-07-24,2.02|7.01|9.01,convertible_debt_issuance,,0.0,,11.46,11.5,11.49,0.00349,0.00262,neutral,neutral,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000029,AAL,0000006201,2025-06-11,2025-06-11,5.07,,,0.0,,11.06,10.9,10.58,-0.01447,-0.0434,B_short,A_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0001193125-25-130155,AAL,0000006201,2025-05-29,2025-05-29,1.01|2.03|9.01,covenant_violation|going_concern|material_adverse_change|partnership_strategic|restate,short,0.95,body_keywords,11.4,11.41,11.27,0.00088,-0.0114,neutral,B_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000022,AAL,0000006201,2025-04-24,2025-04-24,2.02|7.01|9.01,convertible_debt_issuance,,0.0,,9.61,9.75,10.03,0.01457,0.0437,B_long,A_long,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0001193125-25-067150,AAL,0000006201,2025-03-28,2025-03-28,1.01|7.01|9.01,convertible_debt_issuance|covenant_violation|going_concern|material_adverse_change|partnership_strategic|restate,short,0.95,body_keywords,10.7,10.55,9.46,-0.01402,-0.11589,B_short,A_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000013,AAL,0000006201,2025-03-11,2025-03-11,7.01,,,0.0,,11.46,10.93,11.07,-0.04625,-0.03403,A_short,A_short,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
0000006201-25-000006,AAL,0000006201,2025-01-23,2025-01-23,2.02|7.01|9.01,convertible_debt_issuance,,0.0,,17.03,16.96,16.9,-0.00411,-0.00763,neutral,neutral,True,0.00361,False,False,False,8392977408.0,654010693.0,0.22872,
