ticker,date,signal_type,gap_pct,vol_ratio,run_pct,green_days,t0_close,t1_close,t5_close,next_day_return,five_day_return,direction,direction_confidence
QDEL,2020-06-17,frd,,,0.3086,3,207.17,208.04,200.5,0.0042,-0.0322,frd,0.5143020761794208
QDEL,2020-10-06,frd,,,0.3111,7,250.0,277.82,274.7,0.11128,0.0988,frd,0.5185106608424241
QDEL,2025-11-26,frd,,,0.3406,4,27.5,27.35,27.82,-0.00545,0.01164,frd,0.5677306412971426
ASPI,2024-05-22,frd,,,0.4861,7,5.09,5.03,5.43,-0.01179,0.0668,frd,0.8101852066477637
ASPI,2024-11-04,frd,,,0.5963,5,6.52,6.91,8.27,0.05982,0.2684,frd,0.9938523835962029
ASPI,2024-11-11,frd,,,0.3451,4,8.27,7.97,7.9,-0.03628,-0.04474,frd,0.5751534978065613
ASPI,2024-12-17,frd,,,0.4098,3,5.45,4.51,4.52,-0.17248,-0.17064,frd,0.6829948928859656
ASPI,2025-04-15,frd,,,0.4977,4,5.725,5.69,5.66,-0.00611,-0.01135,frd,0.8295107071265171
ASPI,2025-07-21,frd,,,0.3295,3,9.88,9.325,10.1,-0.05617,0.02227,frd,0.5492184090895035
ASPI,2025-09-24,frd,,,0.3074,4,11.12,10.68,9.09,-0.03957,-0.18255,frd,0.5123808724539621
ASPI,2025-10-15,frd,,,0.5876,3,12.62,11.05,8.91,-0.12441,-0.29398,frd,0.9792842909839454
IVR,2020-06-08,gap_and_go,0.22459,7.872,,,69.0,56.3,49.2,-0.18406,-0.28696,long,1.0
IVR,2020-06-09,frd,,,1.491,4,56.3,54.0,50.0,-0.04085,-0.1119,frd,1.0
IVR,2022-06-27,frd,,,0.3882,5,13.34,14.25,15.68,0.06822,0.17541,frd,0.6469979398265063
ODD,2025-05-02,frd,,,0.5659,8,63.26,64.13,71.0,0.01375,0.12235,frd,0.9432189781192515
EVC,2021-08-12,frd,,,0.3012,5,7.32,7.27,6.41,-0.00683,-0.12432,frd,0.5020080370725984
SSYS,2021-01-08,frd,,,0.4208,3,28.13,29.5,31.85,0.0487,0.13224,frd,0.701328140550402
SSYS,2021-02-09,frd,,,0.3098,6,53.0,50.63,48.59,-0.04472,-0.08321,frd,0.516341489213394
SSYS,2021-03-16,frd,,,0.362,5,27.49,28.35,25.77,0.03128,-0.06257,frd,0.6033561944557464
SSYS,2025-02-07,frd,,,0.3802,4,12.19,12.06,11.99,-0.01066,-0.01641,frd,0.6337271396884234
BRSP,2020-06-09,frd,,,0.6121,6,7.57,6.84,6.63,-0.09643,-0.12417,frd,1.0
EHAB,2026-02-23,gap_and_go,0.22453,18.115,,,13.6,13.56,13.58,-0.00294,-0.00147,long,1.0
GDOT,2025-05-12,frd,,,0.3473,4,10.78,10.45,9.33,-0.03061,-0.13451,frd,0.5788176795091287
GDOT,2025-08-12,gap_and_go,0.20645,5.573,,,13.43,14.08,13.73,0.0484,0.02234,long,1.0
GDOT,2025-08-14,frd,,,0.4606,3,13.79,13.28,13.46,-0.03698,-0.02393,frd,0.7676347548850992
FWRG,2024-10-22,frd,,,0.306,8,16.99,16.85,17.25,-0.00824,0.0153,frd,0.5100251366078685
FOXF,2025-05-14,frd,,,0.3073,5,26.32,25.78,24.31,-0.02052,-0.07637,frd,0.5122476598517306
CWH,2020-05-12,frd,,,0.8214,6,14.82,14.77,17.96,-0.00337,0.21188,frd,1.0
CWH,2020-05-22,frd,,,0.4188,5,19.99,22.35,23.11,0.11806,0.15608,frd,0.6979667062429521
CWH,2021-03-12,frd,,,0.3222,6,41.82,43.43,39.6,0.0385,-0.05308,frd,0.537007849986159
CWH,2024-07-18,frd,,,0.3175,8,22.08,21.25,21.48,-0.03759,-0.02717,frd,0.5292349326446654
SERV,2024-07-19,gap_and_go,0.62357,348.79,,,7.55,8.77,13.22,0.16159,0.75099,long,1.0
SERV,2024-07-24,frd,,,3.0171,4,8.56,12.13,17.52,0.41706,1.04673,frd,1.0
SERV,2024-07-30,frd,,,1.2652,3,15.0,17.52,15.67,0.168,0.04467,frd,1.0
SERV,2024-10-29,frd,,,0.3039,3,11.68,11.37,9.81,-0.02654,-0.1601,frd,0.5064456615178441
SERV,2024-12-11,frd,,,0.5829,4,12.38,11.34,14.14,-0.08401,0.14216,frd,0.9715820445546077
SERV,2024-12-18,frd,,,0.4709,3,14.14,13.36,17.64,-0.05516,0.24752,frd,0.7848324633648344
SERV,2025-01-07,frd,,,0.6956,3,18.61,16.8,18.49,-0.09726,-0.00645,frd,1.0
SERV,2025-02-11,frd,,,0.3146,3,18.84,19.57,13.365,0.03875,-0.29061,frd,0.5244030513459862
SERV,2025-05-19,frd,,,0.808,7,10.5,9.95,12.81,-0.05238,0.22,frd,1.0
SERV,2026-01-09,frd,,,0.5708,7,14.71,14.34,14.835,-0.02515,0.0085,frd,0.9514099878115697
MOMO,2022-03-16,gap_and_go,0.20833,5.049,,,7.27,6.97,7.5,-0.04127,0.03164,long,1.0
MOMO,2022-06-02,frd,,,0.3909,5,6.07,6.11,5.8,0.00659,-0.04448,frd,0.6515150579210832
MOMO,2025-06-13,frd,,,0.365,8,8.27,8.47,8.4,0.02418,0.01572,frd,0.6082924087135863
EVER,2023-05-25,frd,,,0.3719,6,9.25,9.45,9.475,0.02162,0.02432,frd,0.61981454129475
EVER,2025-03-03,frd,,,0.334,4,25.45,26.36,24.45,0.03576,-0.03929,frd,0.5566583680434506
EVER,2026-05-05,gap_and_go,0.30664,8.593,,,23.82,20.57,19.12,-0.13644,-0.19731,long,1.0
MRLN,2026-03-26,frd,,,0.6938,3,11.15,9.89,8.27,-0.113,-0.2583,frd,1.0
MRLN,2026-04-14,frd,,,0.8508,4,10.87,14.29,12.14,0.31463,0.11684,frd,1.0
FINV,2021-02-17,frd,,,0.9674,6,7.72,7.39,5.82,-0.04275,-0.24611,frd,1.0
FINV,2021-03-12,frd,,,1.1615,3,8.6,7.86,8.24,-0.08605,-0.04186,frd,1.0
NKLR,2025-12-05,frd,,,0.4528,3,5.9,5.64,5.7,-0.04407,-0.0339,frd,0.7547170518626416
NKLR,2026-04-16,frd,,,0.4089,6,5.8,6.06,7.72,0.04483,0.33103,frd,0.6814641410490186
MITK,2020-12-23,frd,,,0.3719,8,18.46,18.75,17.78,0.01571,-0.03684,frd,0.6199041028991289
CBRL,2020-05-28,frd,,,0.3509,8,108.33,107.13,125.58,-0.01108,0.15924,frd,0.5848581932725184
RWT,2020-05-28,frd,,,0.496,7,5.4,5.35,6.64,-0.00926,0.22963,frd,0.826594848907743
RWT,2020-06-09,frd,,,0.6011,4,7.52,7.16,7.32,-0.04787,-0.0266,frd,1.0
HPP,2026-04-21,frd,,,0.4473,7,8.33,8.19,9.79,-0.01681,0.17527,frd,0.7454648705368219
AVR,2026-01-23,frd,,,0.4633,6,6.46,6.29,5.97,-0.02632,-0.07585,frd,0.7720863053352381
GRPN,2020-06-17,frd,,,0.3231,3,21.52,20.89,19.89,-0.02928,-0.07574,frd,0.538548723937729
GRPN,2020-08-07,gap_and_go,0.33739,30.675,,,25.77,24.91,24.0,-0.03337,-0.06868,long,1.0
GRPN,2020-11-25,frd,,,0.3377,8,31.33,31.84,31.86,0.01628,0.01692,frd,0.562871604814232
GRPN,2021-03-04,frd,,,0.6549,4,60.72,62.84,58.92,0.03491,-0.02964,frd,1.0
GRPN,2022-01-28,frd,,,0.3013,4,27.11,30.54,22.98,0.12652,-0.15234,frd,0.5021018845483617
GRPN,2022-05-31,frd,,,0.3631,3,15.45,15.45,14.76,0.0,-0.04466,frd,0.6051326199660516
GRPN,2022-07-21,frd,,,0.3555,4,11.76,10.58,10.65,-0.10034,-0.09439,frd,0.5924258952711166
GRPN,2023-08-18,frd,,,0.5447,5,11.29,10.47,12.99,-0.07263,0.15058,frd,0.907894718955208
GRPN,2023-10-03,frd,,,0.3938,7,14.19,14.12,9.88,-0.00493,-0.30373,frd,0.656342143680345
GRPN,2023-11-07,frd,,,0.3289,7,14.9,13.92,9.61,-0.06577,-0.35503,frd,0.5481282668692332
GRPN,2024-05-15,frd,,,0.6086,3,16.64,16.4,16.51,-0.01442,-0.00781,frd,1.0
GRPN,2024-07-17,frd,,,0.3001,5,17.35,16.94,17.28,-0.02363,-0.00403,frd,0.5001204677541542
GRPN,2024-12-09,frd,,,0.3617,3,12.31,12.47,11.32,0.013,-0.08042,frd,0.6028740794937163
GRPN,2025-03-12,gap_and_go,0.25384,10.905,,,13.98,14.86,16.79,0.06295,0.201,long,1.0
GRPN,2025-05-14,frd,,,0.5763,6,25.22,26.06,26.17,0.03331,0.03767,frd,0.9604687803529004
GRPN,2026-04-17,frd,,,0.3531,5,14.21,14.95,14.67,0.05208,0.03237,frd,0.5884917315385522
ZVRA,2021-02-09,frd,,,0.5655,6,9.1,9.95,10.54,0.09341,0.15824,frd,0.9425094670887612
ZVRA,2021-06-14,frd,,,0.3741,7,14.4,15.0,14.07,0.04167,-0.02292,frd,0.6234334921386258
ZVRA,2026-03-10,gap_and_go,0.20066,12.518,,,11.06,10.41,9.9,-0.05877,-0.10488,long,1.0
TLRY,2020-05-27,frd,,,0.3429,3,106.5,103.9,100.8,-0.02441,-0.05352,frd,0.5714285398368757
TLRY,2020-11-10,frd,,,0.6833,3,83.3,80.4,72.1,-0.03481,-0.13445,frd,1.0
TLRY,2021-01-08,frd,,,0.3729,4,113.1,123.3,197.0,0.09019,0.74182,frd,0.6214689996111719
TLRY,2021-01-20,frd,,,0.7763,6,187.9,179.2,185.5,-0.0463,-0.01277,frd,1.0
TLRY,2021-02-05,frd,,,0.4796,4,257.2,300.9,290.0,0.16991,0.12753,frd,0.7992632393459369
TLRY,2021-02-11,frd,,,1.4848,3,321.6,290.0,292.1,-0.09826,-0.09173,frd,1.0
TLRY,2022-03-28,frd,,,0.609,4,79.9,83.2,74.5,0.0413,-0.06758,frd,1.0
TLRY,2023-08-01,frd,,,0.506,4,23.8,23.7,30.2,-0.0042,0.26891,frd,0.8432540065487153
TLRY,2023-09-06,frd,,,0.3673,7,29.8,29.6,29.4,-0.00671,-0.01342,frd,0.6120943286846072
TLRY,2025-07-07,frd,,,0.35,4,5.0,5.9,6.6,0.18,0.32,frd,0.5833333730697632
TLRY,2025-07-23,frd,,,0.339,5,7.4,7.0,6.1,-0.05405,-0.17568,frd,0.5649717422802423
TLRY,2025-08-11,gap_and_go,0.21538,7.428,,,9.2,9.5,11.4,0.03261,0.23913,long,1.0
TLRY,2025-08-14,frd,,,0.9231,3,11.8,10.3,11.1,-0.12712,-0.05932,frd,1.0
TLRY,2025-08-27,frd,,,0.3679,4,13.7,14.7,11.5,0.07299,-0.16058,frd,0.6132074651223621
TLRY,2025-10-10,frd,,,0.3291,3,17.2,16.9,15.6,-0.01744,-0.09302,frd,0.5485231800096667
TLRY,2025-12-12,gap_and_go,0.38078,14.164,,,12.15,10.93,11.16,-0.10041,-0.08148,long,1.0
TLRY,2025-12-15,frd,,,0.6875,4,10.93,13.94,10.42,0.27539,-0.04666,frd,1.0
GPRK,2025-10-30,gap_and_go,0.22273,3.672,,,8.21,8.09,8.3,-0.01462,0.01096,long,0.9180721324048016
SWBI,2020-06-03,frd,,,0.4222,4,10.7302,11.0377,12.744,0.02865,0.18768,frd,0.7036684847171419
SWBI,2021-01-07,frd,,,0.3147,5,21.03,19.27,21.56,-0.08369,0.0252,frd,0.5244212454820164
SWBI,2021-06-23,frd,,,0.4488,3,28.76,29.99,34.7,0.04277,0.20654,frd,0.7479920096901992
SWBI,2024-03-13,frd,,,0.3349,4,17.57,17.36,17.85,-0.01195,0.01594,frd,0.5580865378214294
TRTX,2020-06-09,frd,,,0.3587,4,9.51,9.33,9.01,-0.01893,-0.05258,frd,0.597803221046138
PRAA,2026-02-27,gap_and_go,0.206,4.257,,,15.75,16.75,18.15,0.06349,0.15238,long,1.0
PRAA,2026-03-06,frd,,,0.81,8,18.15,18.31,16.73,0.00882,-0.07824,frd,1.0
CLYM,2024-05-06,frd,,,1.9956,6,8.65,10.2,8.41,0.17919,-0.02775,frd,1.0
CLYM,2026-02-27,frd,,,0.3108,4,7.15,7.07,7.18,-0.01119,0.0042,frd,0.5180580119679632
CADL,2024-04-11,gap_and_go,0.2549,5.118,,,7.28,6.66,5.46,-0.08516,-0.25,long,1.0
CADL,2024-05-06,frd,,,0.4116,5,8.85,9.59,10.2,0.08362,0.15254,frd,0.6859678263510766
CADL,2024-05-16,frd,,,0.5021,3,12.7,11.5,10.69,-0.09449,-0.15827,frd,0.8369099532222051
CADL,2025-02-21,frd,,,0.4729,6,11.63,10.96,8.975,-0.05761,-0.22829,frd,0.7880981291379333
CADL,2025-12-12,frd,,,0.4638,7,6.35,5.77,5.57,-0.09134,-0.12283,frd,0.7730013870710821
CADL,2026-04-21,frd,,,0.5042,7,7.0,7.34,6.2,0.04857,-0.11429,frd,0.8402776053106413
EGY,2022-02-03,frd,,,0.339,4,5.24,5.19,5.51,-0.00954,0.05153,frd,0.5649717742428969
EGY,2022-06-06,frd,,,0.3375,7,7.93,8.35,7.45,0.05296,-0.06053,frd,0.5625328652094862
EGY,2022-10-07,frd,,,0.3257,4,5.31,5.06,5.39,-0.04708,0.01507,frd,0.5428134681995013
EGY,2024-03-26,frd,,,0.5583,8,6.76,6.87,7.48,0.01627,0.10651,frd,0.9304931800526403
KYTX,2024-07-17,frd,,,0.5803,7,10.5,10.48,8.92,-0.0019,-0.15048,frd,0.9671661941406777
KYTX,2025-12-16,frd,,,0.3679,4,10.24,6.91,8.88,-0.3252,-0.13281,frd,0.6131478937099611
KYTX,2025-12-30,frd,,,0.3734,7,9.35,9.4,8.7,0.00535,-0.06952,frd,0.6222865365841989
BZH,2020-05-28,frd,,,0.5347,8,9.79,9.82,10.4,0.00306,0.06231,frd,0.8911367457784524
RYAM,2020-11-20,frd,,,0.3349,5,5.41,5.48,6.47,0.01294,0.19593,frd,0.5581393474842332
RYAM,2023-03-02,frd,,,0.3089,3,8.34,8.35,7.7,0.0012,-0.07674,frd,0.5148207340207723
RYAM,2024-08-09,frd,,,0.3675,3,7.11,7.13,7.48,0.00281,0.05204,frd,0.6124315374703797
PSNL,2020-10-08,frd,,,0.3233,3,28.78,30.52,26.26,0.06046,-0.08756,frd,0.5387667442473149
PSNL,2020-12-11,frd,,,0.4235,8,38.31,34.64,38.69,-0.0958,0.00992,frd,0.7058964553361847
PSNL,2021-01-21,frd,,,0.4556,8,48.82,47.92,40.33,-0.01844,-0.1739,frd,0.7593914202722268
PSNL,2022-08-15,frd,,,0.3317,3,5.32,4.77,3.85,-0.10338,-0.27632,frd,0.5528053486966176
PSNL,2024-12-27,frd,,,0.7584,5,5.87,5.97,6.41,0.01704,0.09199,frd,1.0
PSNL,2025-11-26,frd,,,0.4987,6,10.72,10.73,10.48,0.00093,-0.02239,frd,0.831105171471088
XNDU,2026-05-04,frd,,,0.304,3,13.99,13.5,14.78,-0.03503,0.05647,frd,0.5066184077637672
DGXX,2025-11-04,frd,,,0.3383,3,6.03,5.86,4.22,-0.02819,-0.30017,frd,0.5638298642245028
IMSR,2025-09-25,frd,,,0.4604,8,15.79,15.81,16.88,0.00127,0.06903,frd,0.767371384452439
IMSR,2025-10-16,frd,,,0.5857,5,23.26,25.92,19.05,0.11436,-0.181,frd,0.9762044216410817
IMSR,2026-01-06,gap_and_go,0.23534,12.425,,,9.11,8.57,10.77,-0.05928,0.18222,long,1.0
IMSR,2026-01-07,frd,,,0.491,3,8.57,8.39,10.5,-0.021,0.2252,frd,0.8183304576125204
ACHV,2025-10-22,frd,,,0.6721,3,5.11,4.92,4.95,-0.03718,-0.03131,frd,1.0
SPIR,2024-03-21,frd,,,0.478,4,11.39,12.03,12.0,0.05619,0.05356,frd,0.7966722736048115
SPIR,2024-07-18,frd,,,0.3207,5,13.77,14.01,13.85,0.01743,0.00581,frd,0.5344454819863236
SPIR,2025-04-28,frd,,,0.3087,4,10.48,9.72,9.26,-0.07252,-0.11641,frd,0.5145551852296301
SPIR,2026-01-15,frd,,,0.3995,8,10.9,12.11,12.99,0.11101,0.19174,frd,0.6658131423933249
SPIR,2026-04-06,frd,,,0.3529,3,15.47,15.57,23.14,0.00646,0.4958,frd,0.5881518619274244
SUPV,2024-05-07,frd,,,0.3059,8,7.19,7.29,7.41,0.01391,0.0306,frd,0.5099067786100291
SUPV,2024-08-16,frd,,,0.3039,6,7.16,7.36,6.95,0.02793,-0.02933,frd,0.5064783019429571
SUPV,2025-10-27,gap_and_go,0.36256,5.185,,,9.96,10.57,12.86,0.06124,0.29116,long,1.0
SUPV,2025-10-30,frd,,,0.7117,3,11.11,12.42,11.98,0.11791,0.07831,frd,1.0
MNTN,2025-07-22,frd,,,0.3272,7,27.38,28.94,27.22,0.05698,-0.00584,frd,0.5453571103864918
ARVN,2020-12-16,frd,,,1.8136,6,66.45,71.25,79.74,0.07223,0.2,frd,1.0
ARVN,2021-07-26,frd,,,0.3042,6,94.88,94.05,97.67,-0.00875,0.02941,frd,0.5070584062138572
ARVN,2023-11-21,frd,,,0.4523,6,20.8,21.41,24.99,0.02933,0.20144,frd,0.7538359784488687
ARVN,2023-12-11,frd,,,0.4743,3,33.8,32.45,35.43,-0.03994,0.04822,frd,0.7905337170860598
ARVN,2025-04-25,frd,,,0.3151,8,9.05,9.21,7.72,0.01768,-0.14696,frd,0.5251799985994481
IMMX,2025-12-12,frd,,,0.8589,7,7.07,6.205,5.72,-0.12235,-0.19095,frd,1.0
IMMX,2026-01-29,frd,,,0.3348,6,5.95,5.83,5.95,-0.02017,0.0,frd,0.5579710122392699
SWIM,2022-06-07,frd,,,0.3026,8,10.79,10.75,8.2,-0.00371,-0.24004,frd,0.5043861225171147
SWIM,2022-08-17,frd,,,0.3583,5,6.78,6.81,6.22,0.00442,-0.0826,frd,0.597101432689722
SWIM,2024-08-19,frd,,,1.0064,8,5.96,5.86,6.44,-0.01678,0.08054,frd,1.0
SWIM,2024-12-12,frd,,,0.3006,4,7.72,7.53,7.01,-0.02461,-0.09197,frd,0.5010384948702127
BETR,2025-09-24,frd,,,1.6517,5,67.01,55.97,56.83,-0.16475,-0.15192,frd,1.0
CRMD,2021-02-05,frd,,,0.8924,5,14.96,14.91,13.74,-0.00334,-0.08155,frd,1.0
CRMD,2021-02-22,frd,,,0.3218,5,17.12,16.48,9.02,-0.03738,-0.47313,frd,0.5363408109764232
CRMD,2021-03-12,frd,,,0.3883,3,9.31,9.27,9.95,-0.0043,0.06874,frd,0.6472020343752957
CRMD,2024-10-29,frd,,,0.3005,8,12.97,10.05,10.15,-0.22513,-0.21742,frd,0.5007975120629157
CRMD,2025-01-07,gap_and_go,0.27743,6.497,,,10.3,10.81,11.9,0.04951,0.15534,long,1.0
CRMD,2025-01-13,frd,,,0.4111,3,11.12,11.22,12.49,0.00899,0.1232,frd,0.6851617954212207
CRMD,2025-05-09,frd,,,0.3322,3,11.66,11.86,12.28,0.01715,0.05317,frd,0.5537098724093563
CRMD,2025-08-19,frd,,,0.3009,5,13.06,13.52,13.99,0.03522,0.07121,frd,0.5014897018323428
CARS,2020-07-31,frd,,,0.3398,4,8.12,8.77,9.22,0.08005,0.13547,frd,0.566290832988695
CARS,2020-11-27,frd,,,0.3042,8,11.3,11.17,11.5,-0.0115,0.0177,frd,0.5069994748116151
CARS,2021-11-30,frd,,,0.3609,5,16.68,16.57,17.54,-0.00659,0.05156,frd,0.6014433239727436
PHR,2022-06-27,frd,,,0.4938,5,25.97,25.3,25.92,-0.0258,-0.00193,frd,0.822987240317936
PHR,2023-11-06,frd,,,0.3196,4,15.48,15.88,14.6,0.02584,-0.05685,frd,0.5326876417025423
PHR,2024-07-18,frd,,,0.3034,5,22.65,22.92,24.42,0.01192,0.07815,frd,0.5056678253995602
PD,2020-12-04,gap_and_go,0.22157,10.102,,,40.84,40.85,43.25,0.00024,0.05901,long,1.0
PD,2022-03-23,frd,,,0.5021,6,36.16,36.5,35.33,0.0094,-0.02295,frd,0.8367598161792732
UMAC,2024-11-29,gap_and_go,0.44085,20.049,,,18.73,15.07,8.71,-0.19541,-0.53497,long,1.0
UMAC,2024-12-17,frd,,,0.4875,3,11.23,11.6,14.59,0.03295,0.2992,frd,0.8124999751647319
UMAC,2025-04-25,frd,,,0.3181,3,6.07,6.1,6.91,0.00494,0.13839,frd,0.5301456091508853
UMAC,2025-06-05,frd,,,0.4778,3,6.52,7.42,8.24,0.13804,0.2638,frd,0.7963709231624994
UMAC,2025-07-14,frd,,,0.5245,4,11.6,11.23,10.01,-0.0319,-0.13707,frd,0.8742138734464955
UMAC,2025-12-26,frd,,,0.504,5,12.21,11.62,15.5,-0.04832,0.26945,frd,0.8400460924317873
UMAC,2026-01-07,frd,,,0.3769,5,14.68,15.09,16.53,0.02793,0.12602,frd,0.6282272170937834
UMAC,2026-01-21,frd,,,0.3176,6,16.95,18.3,16.25,0.07965,-0.0413,frd,0.529287223685151
UMAC,2026-03-13,frd,,,0.597,7,20.4,18.61,14.87,-0.08775,-0.27108,frd,0.994953112387551
NRDS,2023-02-17,frd,,,0.3849,4,17.53,18.26,19.76,0.04164,0.12721,frd,0.64149105069835
NRDS,2023-11-08,frd,,,0.7666,8,11.4,10.84,11.64,-0.04912,0.02105,frd,1.0
NRDS,2024-10-30,gap_and_go,0.28092,10.151,,,15.06,14.69,16.0,-0.02457,0.06242,long,1.0
GDYN,2022-03-21,frd,,,0.3547,4,12.09,12.32,11.83,0.01902,-0.02151,frd,0.5912224116311052
HELE,2025-05-13,frd,,,0.3243,3,31.78,30.08,31.26,-0.05349,-0.01636,frd,0.5405772586589708
MAX,2026-03-06,frd,,,0.3333,8,10.12,9.98,9.92,-0.01383,-0.01976,frd,0.5555554873677736
INV,2025-11-26,frd,,,0.6358,4,5.2,5.75,5.67,0.10577,0.09038,frd,1.0
ALOY,2026-04-14,frd,,,0.639,4,12.41,12.81,10.09,0.03223,-0.18695,frd,1.0
FDMT,2022-11-18,frd,,,1.762,7,21.99,20.88,23.77,-0.05048,0.08095,frd,1.0
FDMT,2024-07-15,frd,,,0.3226,7,26.93,26.75,17.08,-0.00668,-0.36576,frd,0.5377388576501595
FDMT,2025-08-04,frd,,,0.4725,3,5.24,6.05,5.53,0.15458,0.05534,frd,0.78746172771294
FDMT,2025-08-19,frd,,,0.3146,5,6.57,6.85,6.53,0.04262,-0.00609,frd,0.5244122076861145
PACK,2024-03-18,frd,,,0.7185,4,7.36,7.46,7.66,0.01359,0.04076,frd,1.0
XWIN,2025-09-16,frd,,,1.2121,8,5.1,5.08,5.15,-0.00392,0.0098,frd,1.0
OIS,2020-06-08,frd,,,0.7854,5,7.53,6.87,5.52,-0.08765,-0.26693,frd,1.0
OIS,2021-01-08,frd,,,0.3313,6,6.3,6.32,6.73,0.00317,0.06825,frd,0.552168051885051
OIS,2022-03-09,frd,,,0.3607,3,7.39,7.72,6.36,0.04465,-0.13938,frd,0.6010929270252089
OIS,2026-02-25,frd,,,0.5473,5,13.43,13.15,12.51,-0.02085,-0.0685,frd,0.9121863885656708
TASK,2021-09-08,frd,,,0.4936,8,70.41,65.81,64.46,-0.06533,-0.08451,frd,0.822680496268256
TASK,2021-09-24,frd,,,0.3937,7,72.54,68.34,66.22,-0.0579,-0.08712,frd,0.6561527783755043
TASK,2022-03-21,frd,,,0.3117,4,38.91,40.71,38.3,0.04626,-0.01568,frd,0.5194806562022583
TASK,2022-09-12,frd,,,0.307,4,18.98,18.16,16.9,-0.0432,-0.10959,frd,0.5115852397467047
TASK,2023-11-10,frd,,,0.4134,8,12.66,12.66,12.69,0.0,0.00237,frd,0.6889620806050701
RGNX,2024-02-09,frd,,,0.3309,4,16.21,17.36,18.83,0.07094,0.16163,frd,0.5514707543766562
RGNX,2024-03-06,frd,,,0.4111,3,24.0,23.23,22.47,-0.03208,-0.06375,frd,0.6852064083266556
RGNX,2025-04-25,frd,,,0.5488,4,9.15,9.13,10.4,-0.00219,0.13661,frd,0.9147025029856508
RGNX,2025-05-21,frd,,,0.3986,8,9.64,9.86,8.97,0.02282,-0.0695,frd,0.6643356332445172
EH,2020-12-09,frd,,,0.6767,4,19.88,19.78,19.88,-0.00503,0.0,frd,1.0
EH,2021-01-15,frd,,,0.8066,4,40.0,61.39,89.53,0.53475,1.23825,frd,1.0
EH,2021-01-27,frd,,,1.25,6,80.0,73.2,83.0,-0.085,0.0375,frd,1.0
EH,2021-06-03,frd,,,0.3347,6,27.22,32.6,36.66,0.19765,0.3468,frd,0.557870325196755
EH,2021-06-09,frd,,,0.4846,3,38.64,36.66,37.86,-0.05124,-0.02019,frd,0.8076170013951488
EH,2022-03-21,frd,,,0.4921,4,12.0,12.56,12.56,0.04667,0.04667,frd,0.8201701936009184
EH,2022-12-06,frd,,,0.8113,5,7.12,6.49,9.71,-0.08848,0.36376,frd,1.0
EH,2023-01-09,frd,,,0.9124,8,12.38,13.41,13.6,0.0832,0.09855,frd,1.0
EH,2023-06-16,frd,,,0.3929,4,15.3,14.52,12.83,-0.05098,-0.16144,frd,0.6548698947127445
EH,2024-03-14,frd,,,0.316,4,13.61,15.37,17.8,0.12932,0.30786,frd,0.5267084017995217
EH,2024-03-21,frd,,,0.3622,4,17.8,18.73,20.57,0.05225,0.15562,frd,0.6037229222646568
EH,2024-10-08,frd,,,0.6774,8,17.72,17.705,15.77,-0.00085,-0.11005,frd,1.0
EH,2025-02-14,frd,,,0.5464,8,25.56,26.34,23.53,0.03052,-0.07942,frd,0.9107248492168004
STTK,2023-12-15,frd,,,2.3301,3,6.61,5.51,6.6,-0.16641,-0.00151,frd,1.0
STTK,2024-01-11,frd,,,0.3691,4,10.0,9.41,9.02,-0.059,-0.098,frd,0.6151063566858459
STTK,2026-03-10,frd,,,0.5357,6,5.96,5.88,5.95,-0.01342,-0.00168,frd,0.8928570849323192
DNA,2022-07-08,frd,,,0.3613,3,129.2,119.6,120.0,-0.0743,-0.07121,frd,0.6022410759455494
DNA,2022-09-13,frd,,,0.3154,4,119.6,122.8,117.6,0.02676,-0.01672,frd,0.5255878465540952
DNA,2023-09-01,frd,,,0.4096,5,90.0,90.0,83.6,0.0,-0.07111,frd,0.682730831405207
DNA,2024-07-29,frd,,,0.3214,5,14.56,14.6,12.16,0.00275,-0.16484,frd,0.5357143516037751
DNA,2024-09-20,frd,,,0.3339,3,8.01,7.83,8.09,-0.02247,0.00999,frd,0.5564474034711552
DNA,2024-12-05,frd,,,0.3094,5,9.67,11.66,10.33,0.20579,0.06825,frd,0.5157232908106539
DNA,2025-01-24,frd,,,0.5397,6,12.82,11.82,13.36,-0.078,0.04212,frd,0.8995326439025957
DNA,2025-04-15,frd,,,0.4514,4,8.25,8.09,7.6,-0.01939,-0.07879,frd,0.7523146193520601
DNA,2025-06-12,frd,,,0.3527,4,9.29,8.94,8.57,-0.03767,-0.0775,frd,0.5878284248894751
DNA,2025-07-07,frd,,,0.3446,4,11.35,11.13,9.94,-0.01938,-0.12423,frd,0.5743481704961327
DNA,2025-07-25,frd,,,0.5801,7,13.96,13.96,12.19,0.0,-0.12679,frd,0.9667725585601183
DNA,2025-10-06,frd,,,0.4347,6,14.87,14.82,13.16,-0.00336,-0.115,frd,0.7244443540219907
DNA,2026-05-05,frd,,,0.3213,3,9.71,10.08,8.34,0.03811,-0.14109,frd,0.5355555216471355
ALMU,2025-10-16,frd,,,0.3319,3,18.73,16.7,16.12,-0.10838,-0.13935,frd,0.553134091007611
ALMU,2026-04-13,gap_and_go,0.3039,23.074,,,15.35,14.26,16.67,-0.07101,0.08599,long,1.0
ALMU,2026-04-23,frd,,,0.3145,3,18.71,19.205,23.29,0.02646,0.24479,frd,0.5241934895442317
ALMU,2026-05-04,frd,,,0.3527,3,22.96,27.375,28.18,0.19229,0.22735,frd,0.5878723893984903
